date,sleep_h,active_cal,exercise_h,stand_h,basal_cal,flights,max_hr,min_o2,activity_mets,avg_rr,avg_resting_hr,steps,daylight_h
2025-02-23,10.3,635.15,44.0,156.0,1908.247,12.0,99.0,0.93,2291.7,13.086206896551724,,13107.0,81.0
2025-02-24,6.9,716.463,43.0,108.0,1983.639,7.0,140.13,0.93,1842.8,12.630952380952381,50.0,5918.0,50.0
2025-02-25,8.25,566.08,32.0,95.0,1942.638,4.0,105.0,0.94,1447.1,12.89795918367347,51.0,11975.0,61.0
2025-02-26,5.908333333333333,508.84499999999997,7.0,93.0,1998.351,12.0,121.0,0.94,1400.4,13.0375,,7153.0,19.0
2025-02-27,6.991666666666666,1045.802,117.0,161.0,1983.056,6.0,155.0,0.95,1922.9,12.461538461538462,49.5,9731.0,35.0
2025-02-28,7.533333333333333,540.223,32.0,55.0,2023.239,9.0,97.0,0.92,908.0,12.552631578947368,49.0,9541.0,50.0
2025-03-01,5.7,679.811,69.0,158.0,1963.34,23.0,101.15,0.93,1965.0,12.723684210526315,48.0,17151.0,242.0
2025-03-02,9.791666666666666,427.771,5.0,124.0,1954.76,7.0,86.0,0.93,1285.7,12.295081967213115,,5226.0,13.0
2025-03-03,6.291666666666667,880.244,74.0,122.0,1935.885,5.0,136.813,0.94,1437.6,12.56578947368421,54.0,6474.0,92.0
2025-03-04,6.291666666666667,1158.807,123.0,179.0,2013.231,6.0,154.351,0.91,2425.2,12.402439024390244,50.5,9315.0,143.0
2025-03-05,8.366666666666667,606.206,45.0,74.0,1602.72,7.0,134.212,0.92,1546.4,13.079545454545455,52.0,5256.0,17.0
2025-03-06,6.616666666666666,795.702,66.0,135.0,2005.2640000000001,11.0,143.0,0.93,1913.5,12.679487179487179,,9179.0,107.0
2025-03-07,7.516666666666667,615.461,31.0,143.0,1961.402,9.0,123.0,0.91,1709.8,12.574468085106384,50.5,12417.0,17.0
2025-03-08,6.933333333333334,864.268,98.0,133.0,1894.432,11.0,171.0,0.94,1436.5,12.479166666666666,50.0,13121.0,122.0
2025-03-09,9.358333333333333,527.668,12.0,168.0,1975.572,10.0,108.0,0.93,1736.4,13.114035087719298,52.0,9847.0,138.0
2025-03-10,6.266666666666667,741.6,45.0,119.0,1936.501,5.0,137.796,0.91,1788.4,12.235294117647058,50.0,5401.0,10.0
2025-03-11,,845.342,61.0,130.0,1957.345,7.0,147.0,0.91,1774.7,13.5,49.0,5606.0,43.0
2025-03-12,7.741666666666666,772.162,73.0,140.0,1909.68,3.0,128.0,0.93,1919.5,12.744444444444444,51.0,10562.0,79.0
2025-03-13,3.85,539.907,27.0,102.0,1956.823,9.0,108.0,0.92,2004.5,12.25,50.0,11816.0,113.0
2025-03-14,7.041666666666667,678.462,47.0,101.0,1955.964,10.0,159.0,0.94,1614.5,12.295454545454545,47.0,5044.0,3.0
2025-03-15,9.65,770.352,77.0,202.0,1944.068,7.0,99.0,0.94,2269.7,12.152542372881356,58.0,24115.0,297.0
2025-03-16,9.266666666666667,405.752,6.0,80.0,1919.754,12.0,91.0,0.94,975.1,12.78688524590164,47.0,4966.0,14.0
2025-03-17,6.616666666666666,527.169,27.0,86.0,1952.731,21.0,109.0,0.9,1507.6,12.512195121951219,51.0,10868.0,128.0
2025-03-18,8.3,528.729,22.0,107.0,1892.958,23.0,108.0,0.94,1667.5,12.519607843137255,49.0,10880.0,78.0
2025-03-19,8.1,684.417,56.0,98.0,1910.671,15.0,137.882,0.94,1672.8,12.475,54.0,9708.0,74.0
2025-03-20,5.675,837.508,71.0,132.0,2010.546,4.0,158.0,0.85,1615.2,12.8,51.0,6758.0,50.0
2025-03-21,5.825,636.48,30.0,96.0,2024.311,13.0,115.0,0.93,1146.8,12.541666666666666,47.0,10218.0,59.0
2025-03-22,7.725,359.905,6.0,43.0,1923.356,12.0,124.0,0.92,857.3,12.489795918367347,50.0,5453.0,37.0
2025-03-23,7.183333333333334,439.656,10.0,83.0,1912.335,10.0,85.0,0.89,1300.9,12.293478260869565,50.0,6690.0,171.0
2025-03-24,6.666666666666667,764.071,39.0,124.0,2044.521,6.0,160.0,0.92,1874.8999999999999,12.575,52.0,7010.0,25.0
2025-03-25,4.983333333333333,752.2379999999999,51.0,88.0,2012.534,8.0,164.0,0.95,1234.7,12.903225806451612,50.0,4804.0,11.0
2025-03-26,3.9583333333333335,504.435,10.0,106.0,1976.388,9.0,110.0,0.94,1502.6,11.87037037037037,46.0,6879.0,70.0
2025-03-27,8.633333333333333,998.261,96.0,146.0,1977.558,11.0,174.0,0.93,1980.0,12.342592592592593,49.0,6721.0,59.0
2025-03-28,7.65,440.83,9.0,35.0,2021.926,7.0,116.0,0.95,670.1,12.0875,49.0,2117.0,51.0
2025-03-29,8.808333333333334,678.44,67.0,132.0,1808.599,38.0,138.0,0.93,2108.1,12.481818181818182,55.0,11733.0,51.0
2025-03-30,6.633333333333334,647.1610000000001,45.0,156.0,1908.15,62.0,123.0,0.76,2536.2,12.8375,51.0,14884.0,92.0
2025-03-31,3.7416666666666667,1144.123,122.0,351.0,1985.761,8.0,131.0,0.78,3196.3,12.98,64.0,20114.0,270.0
2025-04-01,9.441666666666666,483.684,41.0,114.0,1848.083,7.0,124.0,0.74,1348.0,14.151162790697674,61.0,11404.0,84.0
2025-04-02,9.458333333333334,428.902,18.0,204.0,1824.421,13.0,106.0,0.78,2204.6,14.552631578947368,66.0,10337.0,99.0
2025-04-03,7.908333333333333,399.44,15.0,92.0,1853.84,5.0,115.0,0.83,1540.6,14.42,57.0,10164.0,38.0
2025-04-04,7.2,808.615,64.0,181.0,1952.645,14.0,144.0,0.9,2572.7,14.23913043478261,55.0,10485.0,258.0
2025-04-05,9.133333333333333,423.108,4.0,59.0,1976.9,5.0,97.0,0.92,1011.7,13.3125,57.0,4429.0,65.0
2025-04-06,5.6,654.746,26.0,105.0,2088.258,5.0,113.0,0.92,1204.5,13.0,54.0,10088.0,48.0
2025-04-07,6.875,641.636,43.0,86.0,1934.706,7.0,164.0,0.93,1445.5,12.5,52.0,3478.0,6.0
2025-04-08,7.708333333333333,415.669,6.0,72.0,1937.195,7.0,165.0,0.95,1070.3,12.955555555555556,51.0,6045.0,33.0
2025-04-09,6.55,459.469,6.0,77.0,1974.313,3.0,102.0,0.94,1329.2,12.192307692307692,58.0,7135.0,66.0
2025-04-10,8.333333333333334,1020.25,99.0,139.0,2019.382,1.0,168.0,0.91,1798.3,11.987804878048781,54.0,5326.0,19.0
2025-04-11,5.308333333333334,483.787,6.0,50.0,2026.521,9.0,150.0,0.93,869.8,12.287878787878787,52.0,3808.0,
2025-04-12,7.191666666666666,545.666,10.0,118.0,2021.647,13.0,93.0,0.94,1550.8,12.090909090909092,51.0,7836.0,61.0
2025-04-13,,522.738,5.0,100.0,2083.6730000000002,8.0,112.0,0.93,1294.1,,52.0,6835.0,95.0
2025-04-14,,416.512,,112.0,1469.392,6.0,130.0,0.94,1079.2,,49.0,5885.0,44.0
2025-04-15,6.083333333333333,760.033,65.0,148.0,1983.596,26.0,122.0,0.93,2154.5,11.916666666666666,51.0,19779.0,190.0
2025-04-16,,632.1229999999999,35.0,113.0,1921.534,6.0,159.0,0.94,1972.3,,57.0,6708.0,63.0
2025-04-17,6.825,1063.082,106.0,156.0,1946.09,7.0,172.0,0.93,1845.7,11.926829268292684,54.0,7023.0,37.0
2025-04-18,6.833333333333333,457.986,8.0,81.0,1986.029,2.0,111.0,0.89,1267.0,11.909090909090908,58.0,5983.0,214.0
2025-04-19,7.291666666666667,705.447,42.0,206.0,1942.55,20.0,108.0,0.93,3081.4,12.638297872340425,59.0,18066.0,366.0
2025-04-20,6.866666666666666,581.134,13.0,114.0,1988.026,19.0,89.0,0.93,1684.7,12.238636363636363,50.0,7678.0,80.0
2025-04-21,7.025,558.583,13.0,146.0,2011.097,5.0,118.0,0.93,1787.8,12.877777777777778,56.0,7007.0,109.0
2025-04-22,6.133333333333334,435.564,6.0,73.0,1942.136,4.0,132.0,0.92,1073.9,12.242857142857142,50.0,5821.0,30.0
2025-04-23,5.375,754.431,49.0,134.0,2023.699,13.0,156.0,0.95,2164.7,12.029411764705882,55.0,8089.0,90.0
2025-04-24,8.075,817.193,65.0,145.0,1969.509,11.0,174.0,0.95,2409.2,12.313725490196079,54.0,14801.0,166.0
2025-04-25,7.208333333333333,585.322,18.0,143.0,1967.086,9.0,117.0,0.93,1724.7,12.822916666666666,54.0,7831.0,34.0
2025-04-26,7.2,846.382,58.0,173.0,1952.464,8.0,163.0,0.92,2671.4,12.714285714285714,57.0,12707.0,198.0
2025-04-27,5.708333333333333,824.91,51.0,285.0,2011.666,6.0,133.0,0.93,3030.9,12.573170731707316,63.0,20931.0,384.0
2025-04-28,7.058333333333334,589.5360000000001,34.0,113.0,1964.326,8.0,113.0,0.93,1913.5,12.409090909090908,56.0,6259.0,128.0
2025-04-29,7.591666666666667,579.668,35.0,101.0,1937.409,3.0,130.0,0.93,1720.3,12.344444444444445,52.0,5541.0,152.0
2025-04-30,,616.246,38.0,90.0,1942.722,13.0,108.0,0.95,2231.3,,55.0,7631.0,185.0
2025-05-01,,1078.608,108.0,172.0,2002.26,9.0,163.0,0.94,2099.6,,60.0,9516.0,96.0
2025-05-02,5.333333333333333,1064.162,89.0,156.0,1961.09,16.0,162.0,0.93,2238.1,12.796875,50.0,11933.0,160.0
2025-05-03,7.066666666666666,499.6,23.0,127.0,1855.175,13.0,113.0,0.9,1858.2,12.387096774193548,56.0,11954.0,194.0
2025-05-04,7.0,542.171,22.0,118.0,1896.44,10.0,110.0,0.9,2304.5,12.99090909090909,54.0,11578.0,53.0
2025-05-05,6.175,814.048,48.0,147.0,2072.654,30.0,121.0,0.93,3063.8,13.1,53.0,10935.0,96.0
2025-05-06,7.883333333333334,1277.821,128.0,200.0,1977.054,130.0,154.0,0.92,4023.6,13.221153846153847,58.0,16753.0,192.0
2025-05-07,7.208333333333333,1184.504,96.0,205.0,2039.69,73.0,151.0,0.94,3177.2,13.204545454545455,59.0,16564.0,220.0
2025-05-08,7.833333333333333,830.419,81.0,139.0,1942.245,33.0,132.0,0.92,2987.3,13.033333333333333,56.0,10897.0,306.0
2025-05-09,,626.892,42.0,129.0,1942.062,10.0,112.0,0.91,1826.4,14.235294117647058,59.0,15707.0,23.0
2025-05-10,,1532.171,224.0,329.0,1967.689,35.0,139.0,,4770.6,,56.0,24550.0,379.0
2025-05-11,1.2333333333333334,712.236,54.0,155.0,1996.125,26.0,140.0,0.92,1944.6,12.85,56.0,10280.0,58.0
2025-05-12,5.9,502.011,15.0,102.0,1830.746,13.0,107.0,0.92,1346.8,12.48611111111111,50.0,7160.0,14.0
2025-05-13,0.5416666666666666,1295.4759999999999,142.0,176.0,1511.204,15.0,155.0,0.93,2316.1,13.4,54.0,17390.0,178.0
2025-05-14,5.683333333333334,484.835,3.0,74.0,1999.643,8.0,129.0,0.94,929.2,13.090909090909092,50.0,4580.0,15.0
2025-05-15,6.308333333333334,1189.959,143.0,185.0,1991.727,10.0,163.0,0.95,2218.1,12.024390243902438,56.0,15748.0,101.0
2025-05-16,9.216666666666667,793.726,54.0,147.0,1921.897,44.0,152.0,0.92,2090.3,12.375,56.0,8246.0,173.0
2025-05-17,7.316666666666666,766.534,58.0,183.0,1957.578,11.0,132.0,0.94,2927.0,12.076086956521738,54.0,12354.0,436.0
2025-05-18,7.425,1122.638,119.0,251.0,1956.419,38.0,171.0,0.88,3315.2,12.355555555555556,57.0,16041.0,328.0
2025-05-19,7.575,900.149,71.0,200.0,1978.392,43.0,121.0,0.92,2702.3,13.26595744680851,56.0,16395.0,142.0
2025-05-20,6.266666666666667,445.805,1.0,77.0,1998.66,2.0,131.0,0.92,1003.0,12.8375,55.0,5059.0,58.0
2025-05-21,6.741666666666666,752.931,81.0,131.0,1948.147,6.0,159.0,0.93,1461.7,11.988095238095237,54.0,8564.0,125.0
2025-05-22,6.775,625.457,49.0,111.0,1897.522,8.0,132.0,0.93,1642.6,12.44047619047619,53.0,9592.0,132.0
2025-05-23,6.533333333333333,723.656,34.0,143.0,1976.705,8.0,165.0,0.89,1991.5,12.886363636363637,50.0,8666.0,121.0
2025-05-24,6.316666666666666,909.751,105.0,191.0,1956.041,12.0,142.0,0.95,2417.1,12.585365853658537,56.0,14434.0,156.0
2025-05-25,8.808333333333334,1075.527,123.0,254.0,1967.514,37.0,133.0,0.93,3505.9,12.669642857142858,52.0,19525.0,288.0
2025-05-26,6.808333333333334,536.744,12.0,145.0,1989.69,13.0,122.0,0.92,1738.3,12.534090909090908,52.0,7284.0,54.0
2025-05-27,8.091666666666667,407.497,6.0,49.0,1957.047,9.0,137.0,0.94,714.3,12.73076923076923,51.0,3191.0,
2025-05-28,5.425,495.946,21.0,82.0,1947.897,15.0,111.0,0.92,1235.1,12.714285714285714,53.0,7173.0,24.0
2025-05-29,6.533333333333333,848.118,71.0,130.0,1934.7640000000001,15.0,175.0,0.93,2085.8,12.071428571428571,50.0,8578.0,41.0
2025-05-30,,525.462,22.0,139.0,1984.449,15.0,108.0,0.91,1565.0,,55.0,11296.0,110.0
2025-05-31,5.775,756.634,40.0,212.0,2004.196,13.0,121.0,0.89,2947.9,12.5,54.0,16064.0,223.0
2025-06-01,9.216666666666667,670.676,48.0,162.0,1878.983,17.0,159.0,0.92,2223.0,12.5,55.0,9740.0,114.0
2025-06-02,6.391666666666667,557.522,38.0,65.0,1931.864,9.0,158.0,0.95,1082.8,12.692307692307692,54.0,5344.0,56.0
2025-06-03,5.766666666666667,812.059,67.0,204.0,2032.205,30.0,133.0,0.92,2971.2,12.891891891891891,58.0,18234.0,249.0
2025-06-04,7.5,938.514,50.0,278.0,2022.214,47.0,122.0,0.9,4862.2,12.79,58.0,23456.0,448.0
2025-06-05,7.2,336.634,6.0,46.0,1900.509,8.0,92.0,0.92,880.9,12.673913043478262,54.0,5461.0,15.0
2025-06-06,7.791666666666667,539.76,21.0,108.0,1973.779,7.0,90.0,0.92,1335.4,13.03,54.0,11385.0,190.0
2025-06-07,6.191666666666666,799.884,64.0,165.0,2021.934,19.0,118.0,0.92,2282.1,12.381578947368421,59.0,12976.0,350.0
2025-06-08,5.075,437.798,12.0,101.0,1912.4560000000001,8.0,111.0,0.93,1091.6,12.857142857142858,55.0,5780.0,160.0
2025-06-09,6.333333333333333,1070.979,128.0,204.0,1970.359,90.0,117.0,0.9,3904.8,12.3625,58.0,18903.0,281.0
2025-06-10,8.741666666666667,748.826,57.0,125.0,1919.189,14.0,156.0,0.92,1854.0,13.528846153846153,54.0,14359.0,291.0
2025-06-11,,880.72,93.0,160.0,2032.171,30.0,123.0,0.94,2279.0,,59.0,18755.0,159.0
2025-06-12,7.633333333333334,1122.814,115.0,148.0,1991.416,6.0,169.0,0.91,1528.4,13.0,53.0,7547.0,41.0
2025-06-13,6.85,492.437,10.0,92.0,1943.6,9.0,102.0,0.88,1251.6,12.571428571428571,55.0,7331.0,49.0
2025-06-14,6.583333333333333,915.219,115.0,189.0,1922.694,33.0,136.0,0.91,2792.9,13.034090909090908,60.0,24566.0,257.0
2025-06-15,9.65,797.584,66.0,152.0,1900.412,10.0,163.0,0.94,1596.9,12.631147540983607,54.0,6656.0,40.0
2025-06-16,7.475,938.598,81.0,176.0,2001.258,39.0,165.0,0.9,3150.0,13.065217391304348,54.0,13697.0,82.0
2025-06-17,7.641666666666667,778.298,42.0,153.0,2025.098,9.0,109.0,0.94,2212.1,13.0,49.0,14482.0,200.0
2025-06-18,8.216666666666667,490.567,18.0,105.0,1898.198,8.0,103.0,0.93,1423.7,13.172727272727272,53.0,10045.0,18.0
2025-06-19,7.441666666666666,1010.103,110.0,171.0,1929.323,17.0,162.0,0.94,2446.1,13.178571428571429,54.0,10012.0,83.0
2025-06-20,0.38333333333333336,431.178,9.0,110.0,1263.087,6.0,111.0,0.93,1460.2,13.9,56.0,10519.0,175.0
2025-06-21,7.858333333333333,856.128,67.0,197.0,2034.902,60.0,108.0,0.96,3320.3,12.8125,63.0,16612.0,483.0
2025-06-22,7.891666666666667,680.397,32.0,175.0,1954.895,25.0,110.0,0.9,2506.8,13.387755102040817,59.0,18879.0,315.0
2025-06-23,6.058333333333334,523.314,6.0,98.0,2011.284,10.0,85.0,0.93,1345.4,12.928571428571429,51.0,7330.0,35.0
2025-06-24,6.35,547.713,14.0,80.0,2049.697,13.0,127.0,0.91,1290.6,12.9375,51.0,7123.0,30.0
2025-06-25,6.25,675.161,37.0,94.0,2017.364,11.0,144.0,0.95,1431.3,13.013157894736842,48.0,3870.0,40.0
2025-06-26,6.533333333333333,525.337,7.0,102.0,1989.583,12.0,124.0,0.94,1654.7,12.678571428571429,55.0,7550.0,73.0
2025-06-27,5.95,439.469,17.0,74.0,2012.7640000000001,18.0,104.0,0.9,802.4,12.728571428571428,52.0,3337.0,45.0
2025-06-28,6.691666666666666,495.303,30.0,76.0,1922.914,10.0,115.0,0.93,1256.7,12.918604651162791,56.0,10380.0,78.0
2025-06-29,,602.132,37.0,112.0,2016.915,21.0,110.0,0.94,1868.6,16.0,54.0,7662.0,211.0
2025-06-30,5.4,526.676,42.0,87.0,1899.837,11.0,114.0,0.95,1656.1,13.012820512820513,55.0,5271.0,88.0
2025-07-01,7.983333333333333,442.171,5.0,76.0,2023.523,3.0,110.0,0.94,1044.3,12.144444444444444,55.0,4093.0,34.0
2025-07-02,6.55,399.024,2.0,61.0,1978.306,5.0,117.0,0.93,722.4,12.28048780487805,60.0,4899.0,37.0
2025-07-03,7.108333333333333,1063.238,107.0,166.0,1991.172,26.0,153.0,0.92,2805.4,13.33695652173913,57.0,13898.0,175.0
2025-07-04,9.733333333333333,909.142,107.0,141.0,1798.949,12.0,174.0,0.91,1853.9,12.89655172413793,56.0,7592.0,209.0
2025-07-05,1.2416666666666667,405.444,12.0,125.0,1960.328,13.0,117.0,0.93,1695.6,13.833333333333334,64.0,8531.0,124.0
2025-07-06,8.333333333333334,600.795,25.0,232.0,1944.5620000000001,16.0,111.0,0.92,2018.1,12.89,48.0,7097.0,32.0
2025-07-07,7.55,769.518,69.0,144.0,1962.009,12.0,117.0,0.93,1751.2,13.46774193548387,54.0,12819.0,95.0
2025-07-08,6.633333333333334,691.655,77.0,103.0,1893.752,12.0,127.0,0.9,1271.0,13.033333333333333,48.0,10134.0,254.0
2025-07-09,5.758333333333334,668.375,35.0,125.0,2013.897,10.0,114.0,0.94,1510.3,12.96875,49.0,8695.0,62.0
2025-07-10,6.725,788.78,79.0,115.0,1906.243,13.0,131.0,0.93,1811.1,13.409090909090908,50.0,11298.0,98.0
2025-07-11,,1462.866,173.0,200.0,2082.215,29.0,170.0,0.95,3227.4,,49.0,11464.0,85.0
2025-07-12,8.091666666666667,1272.823,196.0,235.0,1968.247,63.0,125.0,0.93,3505.2,12.98,57.0,37230.0,314.0
2025-07-13,4.991666666666666,554.815,10.0,190.0,1994.393,16.0,106.0,0.93,2115.7,13.181818181818182,55.0,8879.0,62.0
2025-07-14,5.733333333333333,583.659,20.0,104.0,1968.915,4.0,129.0,0.94,1730.3,13.220588235294118,47.0,6959.0,60.0
2025-07-15,7.2,785.3290000000001,59.0,147.0,1991.418,10.0,126.0,0.93,1493.4,12.96808510638298,55.0,11361.0,128.0
2025-07-16,5.833333333333333,725.37,68.0,103.0,2001.238,2.0,153.0,0.93,1499.8,12.470588235294118,52.0,6889.0,53.0
2025-07-17,,858.767,82.0,106.0,1925.887,11.0,135.0,0.9,1598.2,,55.0,9962.0,121.0
2025-07-18,0.18333333333333332,554.912,36.0,67.0,1497.887,21.0,122.0,0.93,1367.9,13.0,53.0,5063.0,125.0
2025-07-19,6.383333333333334,883.091,93.0,136.0,1871.242,5.0,165.0,0.86,1584.5,12.868421052631579,58.0,10408.0,79.0
2025-07-20,6.433333333333334,605.895,67.0,94.0,1982.867,21.0,123.0,0.9,1365.7,12.475609756097562,56.0,8269.0,156.0
2025-07-21,6.308333333333334,721.346,56.0,115.0,1955.927,20.0,142.0,0.94,1765.3,13.192307692307692,56.0,4785.0,147.0
2025-07-22,3.816666666666667,178.027,1.0,25.0,1781.584,5.0,82.0,0.95,395.2,13.6,54.0,2338.0,5.0
2025-07-23,7.083333333333333,395.229,2.0,23.0,2075.533,2.0,78.0,0.97,634.6,12.784090909090908,55.0,1677.0,3.0
2025-07-24,1.2666666666666666,866.58,91.0,164.0,1970.584,9.0,123.0,0.95,1695.2,13.923076923076923,53.0,12968.0,158.0
2025-07-25,9.075,461.663,18.0,70.0,1930.255,14.0,114.0,0.94,1299.7,13.055555555555555,51.0,4924.0,68.0
2025-07-26,8.541666666666666,1427.87,157.0,233.0,1932.961,21.0,177.0,0.89,2460.3,12.875,60.0,19368.0,113.0
2025-07-27,7.483333333333333,991.417,104.0,201.0,1988.221,53.0,159.0,0.93,2702.7,13.245098039215685,51.0,24237.0,236.0
2025-07-28,7.483333333333333,787.004,78.0,223.0,1915.743,24.0,109.0,0.94,2190.1,13.318181818181818,50.0,21673.0,216.0
2025-07-29,7.708333333333333,618.634,31.0,167.0,1960.299,22.0,189.0,0.91,2434.0,12.467391304347826,48.0,9200.0,211.0
2025-07-30,8.333333333333334,687.328,66.0,177.0,1870.542,21.0,121.0,0.94,1845.6,13.00943396226415,54.0,16223.0,217.0
2025-07-31,7.65,387.439,15.0,89.0,1877.432,9.0,114.0,0.92,1148.7,13.095744680851064,48.0,5664.0,99.0
2025-08-01,6.15,694.738,50.0,220.0,1983.797,9.0,160.0,0.95,2674.3,12.871794871794872,49.0,11498.0,192.0
2025-08-02,6.458333333333333,988.412,98.0,243.0,1936.401,24.0,164.0,0.94,3069.8,13.048780487804878,50.0,11022.0,240.0
2025-08-03,0.5166666666666667,821.666,82.0,268.0,1886.048,45.0,165.0,0.94,3646.1,13.8,50.0,16216.0,267.0
2025-08-04,8.675,548.787,28.0,107.0,1988.914,36.0,93.0,0.91,1495.0,12.971153846153847,51.0,8059.0,45.0
2025-08-05,,497.171,4.0,36.0,2109.078,5.0,78.0,0.94,655.2,,51.0,2863.0,3.0
2025-08-06,,428.988,1.0,22.0,2066.539,3.0,89.0,0.94,482.3,15.5,50.0,1385.0,
2025-08-07,6.333333333333333,1175.024,129.0,220.0,1991.479,9.0,170.0,0.94,2464.5,12.942307692307692,54.0,13598.0,99.0
2025-08-08,6.575,580.571,38.0,108.0,1944.049,8.0,97.0,0.91,1495.2,12.53225806451613,54.0,11772.0,59.0
2025-08-09,0.6916666666666667,1336.266,144.0,261.0,1447.264,82.0,152.0,0.92,3572.9,12.666666666666666,58.0,17684.0,271.0
2025-08-10,8.7,608.986,31.0,170.0,1902.579,37.0,155.0,0.91,2370.1,12.196078431372548,55.0,13107.0,237.0
2025-08-11,4.891666666666667,853.491,70.0,136.0,2004.964,21.0,162.0,0.93,1669.8,12.363636363636363,55.0,5593.0,13.0
2025-08-12,7.075,751.292,49.0,162.0,1958.14,18.0,145.0,0.93,2431.7,12.034883720930232,49.0,11129.0,58.0
2025-08-13,5.683333333333334,667.371,44.0,129.0,1949.236,12.0,156.0,0.92,1642.0,12.48611111111111,50.0,6116.0,12.0
2025-08-14,7.866666666666666,1126.507,134.0,176.0,1950.493,9.0,165.0,0.94,2044.4,12.4,57.0,10950.0,83.0
2025-08-15,6.958333333333333,606.887,34.0,131.0,1966.912,10.0,108.0,0.9,1329.6,12.880952380952381,55.0,8936.0,94.0
2025-08-16,8.608333333333333,1068.251,122.0,215.0,1946.839,17.0,150.0,0.9,2425.5,12.572727272727272,57.0,10179.0,266.0
2025-08-17,8.383333333333333,716.773,96.0,131.0,1748.144,37.0,140.0,0.94,1720.0,12.918181818181818,54.0,7881.0,286.0
2025-08-18,6.35,873.224,78.0,161.0,2009.464,10.0,145.0,0.92,2123.1,12.647727272727273,50.0,10713.0,71.0
2025-08-19,8.225,772.879,60.0,129.0,1912.402,10.0,165.0,0.94,1890.7,12.58974358974359,47.0,9503.0,9.0
2025-08-20,6.258333333333334,600.991,32.0,89.0,1969.87,5.0,134.0,0.93,1047.4,12.414634146341463,49.0,9276.0,48.0
2025-08-21,6.216666666666667,1131.939,127.0,194.0,2004.249,8.0,163.0,0.93,2098.9,12.256410256410257,52.0,13579.0,92.0
2025-08-22,7.15,791.842,53.0,135.0,1917.838,11.0,162.0,0.91,1055.1,12.546511627906977,52.0,9951.0,149.0
2025-08-23,7.325,1295.358,119.0,281.0,1881.915,76.0,153.0,0.95,3935.2,13.633333333333333,50.0,29819.0,327.0
2025-08-24,7.908333333333333,608.848,43.0,163.0,1981.951,46.0,126.0,0.94,2624.1,12.558823529411764,55.0,12501.0,130.0
2025-08-25,8.8,629.25,50.0,111.0,1883.1390000000001,25.0,122.0,0.92,1576.1,12.71111111111111,56.0,15373.0,148.0
2025-08-26,3.8833333333333333,642.818,34.0,126.0,2001.847,18.0,116.0,0.92,1890.8,12.5,49.0,15168.0,33.0
2025-08-27,7.166666666666667,494.731,8.0,61.0,2029.758,6.0,79.0,0.92,817.5,12.11111111111111,50.0,3596.0,17.0
2025-08-28,3.7666666666666666,1108.764,124.0,169.0,1908.046,16.0,164.0,0.93,1751.4,12.24074074074074,54.0,20560.0,132.0
2025-08-29,7.991666666666666,420.346,17.0,85.0,1943.473,16.0,125.0,0.94,1199.3,12.372340425531915,59.0,7131.0,86.0
2025-08-30,6.425,1047.911,88.0,157.0,1956.662,84.0,139.0,0.92,3389.6,12.47872340425532,55.0,11089.0,289.0
2025-08-31,9.133333333333333,1004.712,132.0,197.0,1933.344,141.0,141.0,0.93,2670.4,12.305555555555555,55.0,26721.0,336.0
2025-09-01,8.208333333333334,619.353,42.0,161.0,1872.419,17.0,139.0,0.92,2020.8,12.805555555555555,56.0,10416.0,197.0
2025-09-02,4.658333333333333,933.271,74.0,132.0,1993.67,14.0,172.0,0.88,1483.9,12.75,49.0,6841.0,22.0
2025-09-03,6.833333333333333,579.445,45.0,93.0,1962.9660000000001,15.0,101.0,0.93,1131.6,12.5,51.0,10883.0,36.0
2025-09-04,7.05,800.671,78.0,170.0,1963.048,28.0,121.0,0.9,1829.1,12.304878048780488,50.0,15456.0,
2025-09-05,6.908333333333333,741.245,75.0,140.0,1894.029,11.0,139.0,0.94,1530.0,12.106060606060606,49.0,20519.0,80.0
2025-09-06,,475.818,15.0,108.0,1850.251,6.0,103.0,0.94,1756.0,,50.0,9054.0,309.0
2025-09-07,8.466666666666667,398.64300000000003,10.0,58.0,2003.858,10.0,105.0,0.91,995.2,12.60576923076923,53.0,4812.0,
2025-09-08,5.325,1242.634,126.0,204.0,1965.493,25.0,161.0,0.93,2843.0,12.176470588235293,55.0,15975.0,198.0
2025-09-09,6.45,736.3,67.0,114.0,1958.413,5.0,102.0,0.93,1401.1,12.0375,54.0,11941.0,
2025-09-10,8.058333333333334,889.51,69.0,173.0,1941.138,9.0,169.0,0.92,2165.0,12.326086956521738,54.0,10871.0,77.0
2025-09-11,6.591666666666667,985.031,91.0,174.0,1935.259,9.0,163.0,0.96,2198.3,12.838235294117647,55.0,8759.0,70.0
2025-09-12,6.575,382.725,2.0,41.0,1976.938,10.0,91.0,0.95,639.3,12.25,49.0,4925.0,31.0
2025-09-13,4.883333333333334,1475.286,152.0,285.0,1949.676,11.0,164.0,0.89,3644.9,12.53125,54.0,20281.0,544.0
2025-09-14,6.45,658.873,32.0,140.0,2012.034,7.0,114.0,0.92,2217.0,12.355263157894736,49.0,13240.0,206.0
2025-09-15,1.25,519.09,43.0,103.0,1905.354,24.0,140.0,0.94,1530.3,12.05,49.0,14079.0,75.0
2025-09-16,7.75,648.922,46.0,119.0,1964.923,9.0,160.0,0.94,1415.6,12.326086956521738,50.0,8093.0,30.0
2025-09-17,6.25,780.294,65.0,121.0,1893.01,14.0,159.0,0.94,1527.7,12.460526315789474,54.0,10921.0,46.0
